slug,name,re,cl_0,cl_alpha_2d,cl_max,alpha_stall,cd_0,cm_ac,cd_min,alpha_minD_deg,k_drag,thickness_pct,camber_pct
e1212-il,EPPLER E1212 AIRFOIL,500000,0.3322,6.264,1.6443,17.25,0.01105,-0.0577,0.010790,4.2500,0.000078,17.68,3.21
e1212mod-il,EPPLER E1212MOD AIRFOIL,500000,0.2252,6.451,1.6078,16.00,0.01089,-0.0436,0.010820,0.5000,0.000055,17.72,2.61
e1213-il,EPPLER 1213 AIRFOIL,500000,0.1769,6.549,1.5268,17.00,0.01067,-0.0219,0.010120,4.0000,0.000091,17.39,2.06
e1214-il,EPPLER 1214 AIRFOIL,500000,0.1846,6.468,1.5265,16.75,0.01113,-0.0210,0.011090,-1.0000,0.000042,19.77,2.13
e1230-il,EPPLER 1230 AIRFOIL,500000,0.3556,6.074,1.7010,16.50,0.01010,-0.0562,0.008940,-2.7500,0.000047,17.44,3.61
e1233-il,EPPLER 1233 AIRFOIL,500000,0.4959,5.686,1.6971,16.75,0.01063,-0.0945,0.009140,-3.0000,0.000054,18.93,4.32
e168-il,E168  (12.45%),500000,0.0042,6.501,1.1374,13.25,0.00776,0.0000,0.007760,-0.7500,0.000094,12.44,0.00
e169-il,E169  (14.4%),500000,0.0021,6.513,1.1667,13.50,0.00869,0.0000,0.008660,-0.2500,0.000075,14.40,0.00
e171-il,(Dicke 12.28%),500000,0.0003,6.273,0.9791,10.75,0.00749,0.0000,0.007460,-3.5000,0.000099,12.25,0.00
e174-il,E174  (Dicke 8.92%),500000,0.3995,6.099,1.3628,12.75,0.00640,-0.0817,0.006330,-0.2500,0.000192,8.92,3.84
e176-il,E176  (8.83%),500000,0.3202,6.106,1.2675,11.50,0.00626,-0.0636,0.006220,-0.2500,0.000219,8.83,3.32
e178-il,E178  (8.69%),500000,0.2413,6.182,1.1864,10.75,0.00614,-0.0469,0.006080,-0.5000,0.000213,8.68,2.79
e180-il,E180  (8.59%),500000,0.1642,6.220,1.1285,10.75,0.00614,-0.0311,0.006010,-0.7500,0.000230,8.58,2.24
e182-il,E182 (8.47%),500000,0.0913,6.306,0.9863,9.00,0.00622,-0.0147,0.005980,-1.0000,0.000170,8.47,1.72
e184-il,E184  (8.33%),500000,0.0167,6.486,0.8945,8.50,0.00643,0.0034,0.005960,-1.0000,0.000178,8.32,1.20
e186-il,E186  (10.27%),500000,0.0023,6.978,1.0287,11.00,0.00779,0.0219,0.006650,-1.2500,0.000163,10.27,1.31
e193-il,E193  (10.22%),500000,0.3843,6.050,1.3108,14.00,0.00662,-0.0846,0.006540,-0.5000,0.000156,10.22,3.57
e195-il,E195  (11.82%),500000,0.3472,6.219,1.2695,15.25,0.00703,-0.0659,0.007030,0.0000,0.000152,11.80,3.19
e197-il,E197  (13.49%),500000,0.3027,6.405,1.2353,15.75,0.00801,-0.0611,0.007660,1.5000,0.000171,13.48,2.81
e201-il,E201  (11.88%),500000,0.3631,6.123,1.2873,15.00,0.00736,-0.0775,0.007100,1.0000,0.000192,11.86,3.10
e203-il,E203  (13.64%),500000,0.3468,6.121,1.2691,13.50,0.00825,-0.0819,0.008130,-3.5000,0.000063,13.61,2.67
e205-il,E205  (10.48%),500000,0.2995,6.272,1.2361,11.75,0.00695,-0.0572,0.006610,-0.7500,0.000121,10.48,3.01
e207-il,E207  (12.04%),500000,0.2686,6.428,1.2399,12.75,0.00708,-0.0449,0.007060,0.2500,0.000128,12.02,2.51
e209-il,E209  (13.72%),500000,0.2401,6.343,1.2448,12.75,0.00821,-0.0503,0.008060,2.7500,0.000161,13.68,1.98
e210-il,E210  (13.64%),500000,0.5451,5.990,1.5081,13.25,0.00862,-0.1245,0.008040,-2.7500,0.000058,13.64,4.02
e211-il,E211  (10.96%),500000,0.3931,6.037,1.3268,12.50,0.00669,-0.1054,0.006470,-1.0000,0.000155,10.95,2.58
e212-il,E212  (10.55%),500000,0.4551,6.046,1.4261,13.00,0.00640,-0.1242,0.006400,0.0000,0.000189,10.56,2.93
e214-il,E214  (11.1%),500000,0.5869,5.801,1.4855,12.00,0.00704,-0.1430,0.006830,-1.5000,0.000111,11.10,4.03
e216-il,E216  (10.4%),500000,0.7680,5.947,1.6634,12.25,0.00709,-0.2035,0.007090,0.0000,0.000191,10.42,5.17
e220-il,E220  (11.48%),500000,0.1982,6.839,1.1673,13.75,0.00794,-0.0257,0.006960,-1.2500,0.000104,11.46,2.46
e221-il,E221  (9.39%),500000,0.1450,6.496,1.1497,12.50,0.00660,-0.0200,0.006010,-1.0000,0.000129,9.38,1.83
e222-il,E222  (10.17%),500000,0.3678,5.915,1.3223,12.50,0.00608,-0.0909,0.006080,-0.2500,0.000174,10.17,2.52
e224-il,E224  (10.17%),500000,0.2446,6.014,1.2455,12.75,0.00594,-0.0569,0.005940,0.0000,0.000172,10.17,1.75
e226-il,E226  (10.19%),500000,0.1238,6.167,1.1098,11.00,0.00584,-0.0220,0.005830,0.2500,0.000223,10.18,0.99
e228-il,E10(08%),500000,0.0043,6.559,1.0231,11.25,0.00575,0.0126,0.005750,0.0000,0.000197,10.06,0.28
e230-il,E230  (9.96%),500000,-0.1223,6.911,0.8866,10.00,0.00576,0.0466,0.005740,-0.2500,0.000370,9.95,0.79
e231-il,E231,500000,0.2631,6.418,1.1925,13.50,0.00859,-0.0367,0.007430,-2.2500,0.000074,12.33,2.46
e266-il,EPPLER 266 AIRFOIL,500000,0.3167,6.103,1.1879,9.00,0.01263,-0.0531,0.009370,-2.7500,0.000056,17.32,3.20
e297-il,EPPLER 297 AIRFOIL,500000,-0.0042,5.873,0.8877,9.75,0.00738,0.0000,0.007040,-3.0000,0.000193,11.39,0.05
e325-il,EPPLER 325 AIRFOIL,500000,-0.0369,5.794,1.1824,12.75,0.01144,0.0487,0.007480,-2.0000,0.000055,12.63,1.77
e326-il,EPPLER 326 AIRFOIL,500000,0.0326,5.697,1.2430,12.25,0.01080,0.0350,0.007520,-1.7500,0.000053,12.87,2.18
e327-il,EPPLER 327 AIRFOIL,500000,0.1066,5.638,1.2954,11.75,0.01004,0.0200,0.007640,-1.5000,0.000052,13.12,2.60
e328-il,EPPLER 328 AIRFOIL,500000,0.1818,5.631,1.3553,13.50,0.00963,0.0007,0.007850,-1.2500,0.000051,13.34,3.05
e329-il,EPPLER 329 AIRFOIL,500000,0.2641,5.585,1.4322,13.50,0.00933,-0.0198,0.008000,-1.0000,0.000053,13.54,3.55
e330-il,EPPLER 330 AIRFOIL,500000,0.0680,7.225,1.2784,12.00,0.01052,0.0269,0.007390,-1.0000,0.000081,11.03,2.18
e331-il,EPPLER 331 AIRFOIL,500000,0.1522,7.113,1.3086,11.75,0.01046,0.0054,0.007410,-0.7500,0.000077,11.27,2.60
e332-il,EPPLER 332 AIRFOIL,500000,0.2212,7.011,1.3326,11.25,0.00937,-0.0004,0.007630,-0.5000,0.000072,11.53,3.06
e333-il,EPPLER 333 AIRFOIL,500000,0.2947,6.847,1.3927,12.75,0.00845,-0.0078,0.007810,-0.2500,0.000069,11.75,3.56
e334-il,EPPLER 334 AIRFOIL,500000,0.3666,6.610,1.4643,12.75,0.00786,-0.0307,0.007860,0.0000,0.000071,11.94,4.04
e335-il,EPPLER 335 AIRFOIL,500000,0.1076,6.946,1.3585,12.25,0.01256,0.0167,0.008020,-1.5000,0.000067,12.59,2.36
e336-il,EPPLER 336 AIRFOIL,500000,0.1690,6.873,1.4001,12.00,0.01199,0.0012,0.008150,-1.0000,0.000067,12.80,2.80
e337-il,EPPLER 337 AIRFOIL,500000,0.2329,6.805,1.4316,11.75,0.01111,-0.0059,0.008310,-0.7500,0.000063,13.11,3.27
e338-il,EPPLER 338 AIRFOIL,500000,0.2992,6.717,1.4396,11.25,0.00980,-0.0068,0.008340,-0.5000,0.000061,13.30,3.75
e339-il,EPPLER 339 AIRFOIL,500000,0.3650,6.630,1.4947,13.25,0.00883,-0.0254,0.008370,-0.2500,0.000064,13.54,4.22
e340-il,EPPLER 340 AIRFOIL,500000,0.0867,6.883,1.3760,13.00,0.01330,0.0296,0.008540,-1.5000,0.000060,13.71,2.60
e341-il,EPPLER 341 AIRFOIL,500000,0.1479,6.766,1.4517,12.75,0.01245,0.0163,0.008060,-1.2500,0.000062,13.99,3.05
e342-il,EPPLER 342 AIRFOIL,500000,0.2529,6.726,1.4868,12.50,0.01220,-0.0088,0.008490,-1.0000,0.000063,14.26,3.51
e343-il,EPPLER 343 AIRFOIL,500000,0.3069,6.569,1.5003,11.50,0.00989,-0.0024,0.008900,-0.5000,0.000062,14.47,3.98
e344-il,EPPLER 344 AIRFOIL,500000,0.3701,6.444,1.5419,14.25,0.00955,-0.0229,0.008960,-0.2500,0.000065,14.72,4.44
e360-il,EPPLER 360 AIRFOIL,500000,0.1010,6.195,1.3022,16.00,0.00748,-0.0009,0.006880,-2.2500,0.000070,12.23,1.54
e361-il,EPPLER 361 AIRFOIL,500000,0.0935,6.535,1.2920,15.25,0.00734,0.0056,0.006980,-1.7500,0.000076,12.11,1.65
e374-il,E374,500000,0.2310,6.368,1.1266,12.75,0.00686,-0.0345,0.006480,-1.5000,0.000125,10.91,2.25
e376-il,EPPLER 376 AIRFOIL,500000,0.6374,6.589,1.6592,10.50,0.02668,-0.1088,0.010280,6.5000,0.000480,2.48,8.93
e377-il,EPPLER 377 AIRFOIL,500000,0.6198,6.986,1.6866,10.75,0.02361,-0.1170,0.010020,2.0000,0.000309,3.87,8.74
e377m-il,EPPLER 377 (MODIFIED) AIRFOIL,500000,0.6337,6.570,1.6607,10.75,0.02532,-0.1085,0.011010,2.0000,0.000209,3.77,9.13
e378-il,EPPLER 378 AIRFOIL,500000,-0.0142,-3.114,1.6261,13.25,0.08396,-0.0362,0.057980,-2.2500,0.003279,4.08,8.00
e379-il,EPPLER 379 AIRFOIL,500000,0.6308,6.538,1.5456,8.75,0.02607,-0.1017,0.009830,5.2500,0.000589,2.24,7.99
e385-il,E385  (8.41%),500000,0.7041,6.101,1.5744,13.50,0.00700,-0.1591,0.006950,0.2500,0.000244,8.42,5.74
e387-il,E387,500000,0.3938,6.094,1.3536,12.75,0.00642,-0.0804,0.006360,-0.2500,0.000188,9.07,3.80
e392-il,E392  (10.15%),500000,0.4497,6.127,1.3978,14.00,0.00684,-0.0955,0.006700,0.2500,0.000194,10.15,3.84
e393-il,EPPLER 393 AIRFOIL,500000,0.5296,6.102,1.4203,14.00,0.00773,-0.1222,0.007640,2.2500,0.000254,11.53,4.00
e395-il,EPPLER 395 AIRFOIL,500000,0.7073,5.923,1.5513,14.00,0.00833,-0.1722,0.008090,2.5000,0.000244,12.29,5.25
e396-il,EPPLER 396 AIRFOIL,500000,0.7130,5.996,1.5626,14.75,0.00861,-0.1704,0.008340,2.7500,0.000226,13.06,5.44
e397-il,EPPLER 397 AIRFOIL,500000,0.6995,5.944,1.5377,14.75,0.00885,-0.1701,0.008680,3.2500,0.000248,13.51,5.31
e398-il,EPPLER 398 AIRFOIL,500000,0.6848,6.150,1.5609,10.25,0.00905,-0.1605,0.009020,-1.2500,0.000083,14.16,5.30
e399-il,EPPLER 399 AIRFOIL,500000,0.6802,6.145,1.5542,10.00,0.00922,-0.1616,0.009100,-1.5000,0.000072,14.83,5.14
e403-il,EPPLER 403 AIRFOIL,500000,0.4673,5.950,1.4109,14.50,0.01109,-0.1420,0.008870,3.5000,0.000318,14.96,3.31
e407-il,EPPLER 407 AIRFOIL,500000,0.5393,5.753,1.4385,13.75,0.01001,-0.1537,0.008720,3.2500,0.000288,14.43,3.50
e417-il,EPPLER 417 AIRFOIL,500000,0.3964,6.123,1.3592,12.75,0.01190,-0.1243,0.008590,3.5000,0.000383,14.19,3.18
e420-il,EPPLER 420 AIRFOIL,500000,1.1229,5.916,2.1714,14.00,0.01339,-0.2324,0.013080,-1.2500,0.000064,14.34,10.70
e421-il,EPPLER 421 AIRFOIL,500000,0.8955,6.045,2.0221,14.25,0.01231,-0.1782,0.012010,-1.5000,0.000046,14.54,8.72
e422-il,EPPLER 422 AIRFOIL,500000,0.6777,6.195,1.8633,14.25,0.01143,-0.1209,0.010830,2.7500,0.000092,14.00,7.16
e423-il,E423,500000,1.1011,5.720,2.0190,12.75,0.01214,-0.2388,0.011880,-1.0000,0.000064,12.52,10.03
e426-il,EPPLER 426 AIRFOIL,500000,0.0999,6.327,1.4237,14.00,0.00732,-0.0224,0.007310,0.2500,0.000095,10.83,0.73
e428-il,EPPLER 428 AIRFOIL,500000,0.0799,6.352,1.3840,13.50,0.00758,-0.0191,0.007500,0.5000,0.000098,11.13,0.60
e431-il,EPPLER 431 AIRFOIL,500000,0.5704,5.888,1.4746,16.25,0.00952,-0.1216,0.008180,-2.7500,0.000066,15.12,4.23
e432-il,EPPLER 432 AIRFOIL,500000,0.5463,6.152,1.5041,12.25,0.00994,-0.1080,0.008520,-2.5000,0.000051,15.98,4.44
e433-il,EPPLER 433 AIRFOIL,500000,0.5779,5.551,1.4819,16.25,0.00904,-0.1301,0.007930,-2.7500,0.000073,14.22,3.98
e434-il,EPPLER 434 AIRFOIL,500000,0.4732,5.843,1.4205,15.75,0.00842,-0.0923,0.007750,-1.7500,0.000074,13.33,4.32
e435-il,EPPLER 435 AIRFOIL,500000,0.6734,5.930,1.5522,16.50,0.00976,-0.1567,0.008600,-3.5000,0.000063,16.23,4.37
e471-il,E471  (6.25%),500000,0.6541,5.599,1.4137,8.50,0.00566,-0.1638,0.005660,0.0000,0.000541,6.26,4.73
e472-il,EPPLER 472 AIRFOIL,500000,0.0007,7.166,1.3996,15.50,0.00963,0.0000,0.008690,-1.7500,0.000055,12.10,0.00
e473-il,EPPLER 473 AIRFOIL,500000,0.0119,6.703,1.3756,14.75,0.01086,0.0000,0.010200,-4.0000,0.000022,16.19,0.00
e474-il,E474  (14.09%),500000,0.0120,6.710,1.3550,14.75,0.00982,0.0000,0.008970,-2.2500,0.000042,14.08,0.00
e475-il,E475  (15.01%),500000,0.0154,6.646,1.3277,15.50,0.00961,0.0000,0.008900,-1.7500,0.000053,15.00,0.00
e479-il,EPPLER 479 AIRFOIL,500000,0.0008,6.448,1.2983,14.75,0.00948,0.0000,0.009440,-0.2500,0.000050,16.57,0.00
e485-il,EPPLER 485 AIRFOIL,500000,0.0865,6.055,1.2356,14.25,0.00701,-0.0076,0.006640,-2.2500,0.000067,12.52,1.15
e49-il,EPPLER 49 AIRFOIL,500000,0.7422,5.982,1.4034,7.50,0.01865,-0.1798,0.010430,3.5000,0.000632,7.23,7.82
e502-il,EPPLER 502 AIRFOIL,500000,0.1222,6.106,1.0194,15.00,0.01050,-0.0157,0.008550,-3.7500,0.000058,15.66,1.54
e520-il,EPPLER 520 AIRFOIL,500000,-0.0024,6.353,1.1065,15.00,0.00886,0.0000,0.008440,-3.2500,0.000056,15.01,0.07
e521-il,EPPLER 521 AIRFOIL,500000,-0.0034,6.150,1.0774,13.75,0.00822,0.0000,0.007870,-3.0000,0.000063,13.77,0.07
e540-il,EPPLER 540 AIRFOIL,500000,0.2686,5.774,1.1225,15.00,0.01219,-0.0562,0.009250,-4.0000,0.000059,16.88,1.61
e541-il,EPPLER 541 AIRFOIL,500000,0.2478,5.545,1.0865,14.50,0.01492,-0.0477,0.009350,-4.0000,0.000063,16.63,1.68
e542-il,EPPLER 542 AIRFOIL,500000,0.2100,5.882,1.1196,16.50,0.01348,-0.0287,0.008410,-4.0000,0.000054,16.86,1.92
e543-il,EPPLER 543 AIRFOIL,500000,0.2388,6.085,1.1645,16.25,0.01209,-0.0410,0.008750,-4.0000,0.000050,17.20,1.88
e544-il,EPPLER 544 AIRFOIL,500000,0.2740,6.152,1.1953,16.50,0.01096,-0.0550,0.009120,-4.0000,0.000048,17.50,1.86
e545-il,EPPLER 545 AIRFOIL,500000,0.3074,6.102,1.2403,16.00,0.01009,-0.0668,0.009180,-4.0000,0.000046,17.45,1.82
e546-il,EPPLER 546 AIRFOIL,500000,0.2395,6.173,1.2078,15.25,0.01007,-0.0445,0.008210,-4.0000,0.000049,16.27,1.77
e547-il,EPPLER 547 AIRFOIL,500000,0.2435,6.235,1.2080,16.50,0.01051,-0.0417,0.008650,-4.0000,0.000042,17.39,2.08
e548-il,EPPLER 548 AIRFOIL,500000,0.2197,6.445,1.2699,10.75,0.01126,-0.0301,0.008930,-4.0000,0.000036,17.38,2.24
e549-il,EPPLER 549 AIRFOIL,500000,0.3296,6.257,1.2844,15.75,0.01004,-0.0701,0.009380,-4.0000,0.000038,18.08,2.10
e550-il,EPPLER 550 AIRFOIL,500000,0.3081,6.477,1.3636,11.00,0.01079,-0.0590,0.009770,-4.0000,0.000029,18.20,2.25
e551-il,EPPLER 551 AIRFOIL,500000,0.4111,6.243,1.3491,14.75,0.00986,-0.0950,0.009800,-1.5000,0.000054,18.24,2.82
e552-il,EPPLER 552 AIRFOIL,500000,0.3903,6.475,1.4442,11.25,0.01069,-0.0838,0.010280,-4.0000,0.000026,18.41,2.59
e553-il,EPPLER 553 AIRFOIL,500000,0.4441,6.166,1.4136,13.00,0.00972,-0.1046,0.009610,-1.5000,0.000054,18.11,2.98
e554-il,EPPLER 554 AIRFOIL,500000,0.4197,6.431,1.5095,11.50,0.01054,-0.0926,0.010280,-2.2500,0.000034,18.23,2.67
e555-il,EPPLER 555 AIRFOIL,500000,0.4304,6.037,1.4414,14.50,0.00895,-0.1080,0.008770,-2.7500,0.000059,16.02,2.60
e556-il,EPPLER 556 AIRFOIL,500000,0.5067,6.020,1.5058,14.00,0.00901,-0.1264,0.008730,-4.0000,0.000049,16.00,3.12
e557-il,EPPLER 557 AIRFOIL,500000,0.5842,5.930,1.5630,14.25,0.00912,-0.1447,0.008610,-4.0000,0.000052,15.97,3.68
e558-il,EPPLER 558 AIRFOIL,500000,0.4727,6.046,1.5902,13.50,0.00965,-0.1081,0.009270,-4.0000,0.000030,16.03,3.56
e559-il,EPPLER 559 AIRFOIL,500000,0.5682,5.998,1.6744,13.00,0.00981,-0.1324,0.009340,-4.0000,0.000033,16.03,4.21
e560-il,EPPLER 560 AIRFOIL,500000,0.6564,5.935,1.7370,13.25,0.01006,-0.1552,0.009420,-4.0000,0.000037,16.07,4.86
e561-il,EPPLER 561 AIRFOIL,500000,0.6656,6.015,1.7852,14.00,0.01047,-0.1514,0.009930,-4.0000,0.000034,16.90,5.11
e562-il,EPPLER 562 AIRFOIL,500000,0.5621,5.898,1.5986,13.25,0.00906,-0.1358,0.008350,-4.0000,0.000042,15.02,3.88
e58-il,EPPLER 58 AIRFOIL,500000,0.8021,5.861,1.5666,8.25,0.01080,-0.2122,0.006890,3.0000,0.000527,5.60,6.45
e580-il,EPPLER 580 AIRFOIL,500000,0.6468,5.977,1.5701,13.00,0.00955,-0.1534,0.008020,-3.5000,0.000064,16.05,4.08
e582-il,EPPLER 582 AIRFOIL,500000,0.5391,5.808,1.4373,16.00,0.01005,-0.1086,0.008010,-2.5000,0.000070,14.74,4.27
e583-il,EPPLER 583 AIRFOIL,500000,0.5071,5.969,1.4130,14.25,0.01072,-0.0943,0.008750,-2.5000,0.000048,16.48,4.49
e584-il,EPPLER 584 AIRFOIL,500000,0.4703,5.570,1.3702,16.00,0.01227,-0.0813,0.009210,-2.2500,0.000048,16.61,4.52
e585-il,EPPLER 585 AIRFOIL,500000,0.5644,5.957,1.4564,15.75,0.00934,-0.1194,0.008070,-2.5000,0.000070,14.61,4.27
e587-il,EPPLER 587 AIRFOIL,500000,0.6566,5.895,1.5094,16.00,0.00996,-0.1528,0.008570,-3.7500,0.000061,16.65,4.15
e59-il,EPPLER 59 AIRFOIL,500000,0.6318,6.240,1.5558,10.00,0.00789,-0.1739,0.005860,1.7500,0.000614,5.60,5.20
e591-il,E591,500000,0.8797,5.713,1.9691,15.75,0.01034,-0.1938,0.009510,-2.7500,0.000072,15.66,6.48
e593-il,EPPLER 593 AIRFOIL,500000,0.3080,6.502,1.5390,12.00,0.01098,-0.0328,0.009180,0.7500,0.000065,11.30,4.67
e598-il,EPPLER 598 AIRFOIL,500000,0.3310,6.488,1.5207,11.75,0.00962,-0.0398,0.007700,0.5000,0.000078,11.14,4.53
e603-il,EPPLER 603 AIRFOIL,500000,0.4199,6.469,1.3935,10.25,0.01316,-0.0821,0.009550,-4.0000,0.000042,18.98,3.30
e604-il,EPPLER 604 AIRFOIL,500000,0.5159,6.154,1.4164,17.75,0.01070,-0.1158,0.009230,-4.0000,0.000049,18.80,3.33
e61-il,E61  (5.64%),500000,0.8761,5.766,1.5898,9.00,0.00781,-0.2239,0.006370,0.5000,0.000392,5.67,6.69
e62-il,E62  (5.62%),500000,0.6824,6.025,1.4755,8.50,0.00568,-0.1783,0.005650,0.2500,0.000512,5.64,5.38
e625-il,EPPLER 625 AIRFOIL,500000,0.1700,6.758,1.4017,15.50,0.00863,0.0199,0.007400,-0.7500,0.000080,13.00,2.90
e63-il,E63  (4.25%),500000,0.6419,7.311,1.5014,7.75,0.00813,-0.1813,0.006050,2.2500,0.001008,4.27,5.38
e635-il,EPPLER 635 AIRFOIL,500000,0.1336,7.259,1.3564,12.25,0.00895,0.0236,0.008050,-0.5000,0.000066,11.63,2.88
e636-il,EPPLER 636 AIRFOIL,500000,0.1926,7.127,1.3818,12.00,0.00837,0.0189,0.008370,0.0000,0.000067,11.88,3.18
e637-il,EPPLER 637 AIRFOIL,500000,0.2605,6.901,1.4473,12.25,0.00895,-0.0029,0.008290,0.2500,0.000068,12.10,3.55
e638-il,EPPLER 638 AIRFOIL,500000,0.3599,6.671,1.5095,12.25,0.01081,-0.0251,0.008780,0.5000,0.000068,12.35,4.42
e639-il,EPPLER 639 AIRFOIL,500000,0.4173,6.442,1.5542,12.75,0.01133,-0.0449,0.008990,1.0000,0.000081,12.56,4.80
e64-il,E64  (8.45%),500000,0.4613,5.840,1.3757,11.00,0.00557,-0.1129,0.005460,0.2500,0.000281,8.44,3.32
e642-il,EPPLER 642 AIRFOIL,500000,0.2863,5.787,1.2060,16.00,0.01142,-0.0411,0.008500,-2.2500,0.000064,15.07,3.12
e654-il,EPPLER 654 AIRFOIL,500000,0.6354,6.303,1.5598,17.50,0.01073,-0.1378,0.009710,-2.7500,0.000058,17.21,4.83
e655-il,EPPLER 655 AIRFOIL,500000,0.5111,6.292,1.4655,17.25,0.01052,-0.1095,0.009430,-3.0000,0.000055,17.32,4.01
e656-il,EPPLER 656 AIRFOIL,500000,0.5714,6.030,1.4952,17.25,0.01046,-0.1205,0.009620,-1.7500,0.000064,16.21,4.82
e657-il,EPPLER 657 AIRFOIL,500000,0.5732,5.781,1.4953,17.00,0.01049,-0.1259,0.009620,-2.0000,0.000073,15.57,4.66
e66-il,EPPLER 66 AIRFOIL,500000,0.5658,5.693,1.4580,12.50,0.00646,-0.1440,0.006270,1.2500,0.000225,10.12,3.98
e662-il,EPPLER E662 AIRFOIL,500000,0.5672,5.541,1.4410,15.50,0.01197,-0.1305,0.009950,5.2500,0.000116,15.02,4.08
e664-il,EPPLER 664 AIRFOIL,500000,0.3618,5.825,1.2502,15.75,0.01369,-0.0732,0.008940,-3.5000,0.000066,16.60,2.76
e668-il,EPPLER 668 AIRFOIL,500000,0.5442,5.536,1.4651,15.75,0.01016,-0.1288,0.008700,4.7500,0.000154,13.90,3.98
e67-il,EPPLER 67 AIRFOIL,500000,0.5195,5.627,1.4107,13.00,0.00682,-0.1299,0.006800,0.5000,0.000166,11.63,3.65
e678-il,EPPLER 678 AIRFOIL,500000,0.7444,5.794,1.5041,15.25,0.00918,-0.1856,0.007710,-2.5000,0.000101,15.08,5.22
e68-il,EPPLER 68 AIRFOIL,500000,0.4634,5.651,1.3538,14.25,0.00716,-0.1144,0.007150,0.2500,0.000141,13.10,3.34
e682-il,EPPLER 682 AIRFOIL,500000,0.3191,5.505,1.1979,18.00,0.01306,-0.0568,0.009420,-2.5000,0.000068,15.30,3.03
e694-il,EPPLER 694 AIRFOIL,500000,0.7105,5.427,1.4726,19.25,0.01074,-0.1849,0.009690,-2.5000,0.000113,15.43,4.96
e71-il,E71  (5.15%),500000,0.6320,6.270,1.3112,6.75,0.00669,-0.1622,0.005600,1.7500,0.000667,5.16,4.64
e715-il,EPPLER 715 AIRFOIL,500000,0.2463,6.585,1.3034,15.50,0.01036,-0.0429,0.009600,-3.7500,0.000039,15.04,2.80
e748-il,EPPLER 748 AIRFOIL,500000,0.6479,6.213,1.8419,14.50,0.01204,-0.1486,0.011410,-4.0000,0.000033,19.71,4.58
e793-il,EPPLER 793 AIRFOIL,500000,0.5373,6.048,1.6809,13.75,0.00936,-0.1170,0.009000,-3.2500,0.000039,15.63,4.04
e817-il,EPPLER 817 HYDROFOIL AIRFOIL,500000,0.4243,5.328,1.0984,7.75,0.00899,-0.1324,0.007090,3.2500,0.000703,10.98,2.88
e818-il,EPPLER 818 HYDROFOIL AIRFOIL,500000,0.4085,5.221,1.0263,7.50,0.00826,-0.1313,0.006630,2.2500,0.001152,9.37,2.79
e836-il,EPPLER E836 HYDROFOIL AIRFOIL,500000,-0.0067,5.715,0.8950,10.00,0.00771,0.0000,0.007400,-3.7500,0.000098,12.64,0.00
e837-il,EPPLER E837 HYDROFOIL AIRFOIL,500000,-0.0026,6.216,0.9980,14.50,0.00874,0.0000,0.008690,-3.2500,0.000067,16.11,0.00
e838-il,EPPLER E838 HYDROFOIL AIRFOIL,500000,-0.0022,6.226,0.9737,15.50,0.00985,0.0000,0.009640,5.7500,0.000072,18.37,0.00
e850-il,EPPLER E850 AIRFOIL,500000,0.2037,5.931,0.8766,7.50,0.00835,-0.0721,0.005710,2.2500,0.001165,7.98,1.83
e851-il,EPPLER E851 AIRFOIL,500000,0.3370,5.270,0.9707,8.25,0.00699,-0.1033,0.006090,3.0000,0.000899,9.02,2.35
e852-il,EPPLER E852 AIRFOIL,500000,0.4079,5.494,1.0122,7.00,0.00704,-0.1115,0.006690,3.5000,0.000045,10.07,2.79
e853-il,EPPLER E853 AIRFOIL,500000,0.4598,5.648,1.2725,11.25,0.00772,-0.1177,0.007320,-3.5000,0.000129,11.60,3.05
e854-il,EPPLER E854 AIRFOIL,500000,0.4831,5.909,1.3441,13.50,0.00836,-0.1168,0.007660,-4.0000,0.000068,13.41,3.25
e855-il,EPPLER 855 AIRFOIL,500000,0.5190,6.033,1.4198,9.75,0.00940,-0.1202,0.008590,-4.0000,0.000044,15.72,3.78
e856-il,EPPLER 856 AIRFOIL,500000,0.5399,5.988,1.6179,13.00,0.01039,-0.1194,0.009550,-4.0000,0.000030,18.15,4.25
e857-il,EPPLER 857 AIRFOIL,500000,0.5408,5.726,1.7202,15.75,0.01131,-0.1147,0.010390,-4.0000,0.000036,20.31,4.69
e858-il,EPPLER 858 AIRFOIL,500000,0.4975,5.460,1.7321,17.00,0.01225,-0.0981,0.011270,-4.0000,0.000044,22.69,4.85
e862-il,EPPLER 862 STRUT AIRFOIL,500000,-0.0011,6.761,1.3173,16.50,0.01533,0.0000,0.015330,0.0000,0.000042,32.37,0.00
e863-il,EPPLER 863 STRUT AIRFOIL,500000,-0.0014,6.489,1.2303,16.25,0.01739,0.0000,0.017200,-1.5000,0.000035,35.73,0.00
e864-il,EPPLER 864 STRUT AIRFOIL,500000,-0.0029,5.899,1.0598,13.75,0.01930,0.0000,0.019260,1.2500,0.000079,38.83,0.06
e874-il,EPPLER 874 HYDROFOIL AIRFOIL,500000,0.0735,6.395,0.8152,8.25,0.00576,-0.0331,0.004980,-0.7500,0.000549,7.90,0.95
e904-il,EPPLER 904 AIRFOIL,500000,0.1952,5.375,0.8133,7.25,0.00809,-0.0468,0.006680,-2.5000,0.000390,9.00,1.34
e908-il,EPPLER 908 AIRFOIL,500000,0.3107,5.815,1.0085,7.75,0.00967,-0.0994,0.006200,2.5000,0.001104,9.00,2.77
