alpha,beta,Fx,Fy,Fz,Mx,My,Mz,status,stage,score,wall_seconds,timestamp,case_dir,study_macro_file,macro_file,output_file,data_file,stdout_file,force_plot,completion_file,run_script,console_log,n_average,n_samples
-89.937,77.358,33.4008,-119.8617,203.4927,119.225,-69.5938,-40.7558,ok,infill,0.862004381237579,170.2969913482666,1779250335.669854,F:\Project_Spearhead\AeroDB\v13\runs\cases\0466_infill_a-89.937_b+77.358,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0466_infill_a-89.937_b+77.358\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0466_infill_a-89.937_b+77.358\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0466_infill_a-89.937_b+77.358\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0466_infill_a-89.937_b+77.358\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0466_infill_a-89.937_b+77.358\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0466_infill_a-89.937_b+77.358\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0466_infill_a-89.937_b+77.358\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0466_infill_a-89.937_b+77.358\run_console.log,1.0,1.0
-89.91,-37.432,110.584,68.9086,844.1299,-313.967,-288.1763,49.6108,ok,infill_mirror,0.0323313649649041,176.3875720500946,1779312509.3213398,F:\Project_Spearhead\AeroDB\v13\runs\cases\0665_infill_a-89.910_b+37.432,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0665_infill_a-89.910_b+37.432\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0665_infill_a-89.910_b+37.432\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0665_infill_a-89.910_b+37.432\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0665_infill_a-89.910_b+37.432\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0665_infill_a-89.910_b+37.432\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0665_infill_a-89.910_b+37.432\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0665_infill_a-89.910_b+37.432\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0665_infill_a-89.910_b+37.432\run_console.log,1.0,1.0
-89.91,37.432,110.584,-68.9086,844.1299,313.967,-288.1763,-49.6108,ok,infill,0.0323313649649041,176.3875720500946,1779312509.3213398,F:\Project_Spearhead\AeroDB\v13\runs\cases\0665_infill_a-89.910_b+37.432,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0665_infill_a-89.910_b+37.432\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0665_infill_a-89.910_b+37.432\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0665_infill_a-89.910_b+37.432\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0665_infill_a-89.910_b+37.432\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0665_infill_a-89.910_b+37.432\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0665_infill_a-89.910_b+37.432\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0665_infill_a-89.910_b+37.432\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0665_infill_a-89.910_b+37.432\run_console.log,1.0,1.0
-89.893,-34.202,111.5946,58.0276,851.0128,-294.1771,-283.7409,44.4766,ok,infill_mirror,0.9680645394192704,192.43375968933103,1779197923.870277,F:\Project_Spearhead\AeroDB\v13\runs\cases\0372_infill_a-89.893_b+34.202,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0372_infill_a-89.893_b+34.202\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0372_infill_a-89.893_b+34.202\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0372_infill_a-89.893_b+34.202\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0372_infill_a-89.893_b+34.202\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0372_infill_a-89.893_b+34.202\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0372_infill_a-89.893_b+34.202\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0372_infill_a-89.893_b+34.202\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0372_infill_a-89.893_b+34.202\run_console.log,1.0,1.0
-89.893,34.202,111.5946,-58.0276,851.0128,294.1771,-283.7409,-44.4766,ok,infill,0.9680645394192704,192.43375968933103,1779197923.870277,F:\Project_Spearhead\AeroDB\v13\runs\cases\0372_infill_a-89.893_b+34.202,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0372_infill_a-89.893_b+34.202\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0372_infill_a-89.893_b+34.202\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0372_infill_a-89.893_b+34.202\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0372_infill_a-89.893_b+34.202\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0372_infill_a-89.893_b+34.202\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0372_infill_a-89.893_b+34.202\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0372_infill_a-89.893_b+34.202\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0372_infill_a-89.893_b+34.202\run_console.log,1.0,1.0
-89.81,-68.355,57.377,127.7183,421.1054,-227.0568,-155.038,74.2584,ok,infill_mirror,1.2529669326350354,160.10447788238525,1779097369.3884542,F:\Project_Spearhead\AeroDB\v13\runs\cases\0223_infill_a-89.810_b+68.355,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0223_infill_a-89.810_b+68.355\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0223_infill_a-89.810_b+68.355\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0223_infill_a-89.810_b+68.355\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0223_infill_a-89.810_b+68.355\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0223_infill_a-89.810_b+68.355\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0223_infill_a-89.810_b+68.355\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0223_infill_a-89.810_b+68.355\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0223_infill_a-89.810_b+68.355\run_console.log,1.0,1.0
-89.81,68.355,57.377,-127.7183,421.1054,227.0568,-155.038,-74.2584,ok,infill,1.2529669326350354,160.10447788238525,1779097369.3884542,F:\Project_Spearhead\AeroDB\v13\runs\cases\0223_infill_a-89.810_b+68.355,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0223_infill_a-89.810_b+68.355\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0223_infill_a-89.810_b+68.355\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0223_infill_a-89.810_b+68.355\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0223_infill_a-89.810_b+68.355\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0223_infill_a-89.810_b+68.355\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0223_infill_a-89.810_b+68.355\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0223_infill_a-89.810_b+68.355\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0223_infill_a-89.810_b+68.355\run_console.log,1.0,1.0
-89.788,-81.204,23.9187,113.5534,109.6997,-70.3366,-38.6668,25.4745,ok,infill_mirror,1.336016991124702,160.09797525405884,1779096063.1595557,F:\Project_Spearhead\AeroDB\v13\runs\cases\0215_infill_a-89.788_b+81.204,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0215_infill_a-89.788_b+81.204\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0215_infill_a-89.788_b+81.204\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0215_infill_a-89.788_b+81.204\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0215_infill_a-89.788_b+81.204\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0215_infill_a-89.788_b+81.204\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0215_infill_a-89.788_b+81.204\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0215_infill_a-89.788_b+81.204\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0215_infill_a-89.788_b+81.204\run_console.log,1.0,1.0
-89.788,81.204,23.9187,-113.5534,109.6997,70.3366,-38.6668,-25.4745,ok,infill,1.336016991124702,160.09797525405884,1779096063.1595557,F:\Project_Spearhead\AeroDB\v13\runs\cases\0215_infill_a-89.788_b+81.204,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0215_infill_a-89.788_b+81.204\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0215_infill_a-89.788_b+81.204\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0215_infill_a-89.788_b+81.204\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0215_infill_a-89.788_b+81.204\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0215_infill_a-89.788_b+81.204\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0215_infill_a-89.788_b+81.204\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0215_infill_a-89.788_b+81.204\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0215_infill_a-89.788_b+81.204\run_console.log,1.0,1.0
-89.786,-26.739,113.2927,41.9754,854.5101,-247.7068,-268.0923,32.3666,ok,infill_mirror,0.0330798696759491,164.24795722961426,1779309515.3550909,F:\Project_Spearhead\AeroDB\v13\runs\cases\0650_infill_a-89.786_b+26.739,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0650_infill_a-89.786_b+26.739\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0650_infill_a-89.786_b+26.739\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0650_infill_a-89.786_b+26.739\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0650_infill_a-89.786_b+26.739\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0650_infill_a-89.786_b+26.739\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0650_infill_a-89.786_b+26.739\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0650_infill_a-89.786_b+26.739\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0650_infill_a-89.786_b+26.739\run_console.log,1.0,1.0
-89.786,26.739,113.2927,-41.9754,854.5101,247.7068,-268.0923,-32.3666,ok,infill,0.0330798696759491,164.24795722961426,1779309515.3550909,F:\Project_Spearhead\AeroDB\v13\runs\cases\0650_infill_a-89.786_b+26.739,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0650_infill_a-89.786_b+26.739\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0650_infill_a-89.786_b+26.739\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0650_infill_a-89.786_b+26.739\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0650_infill_a-89.786_b+26.739\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0650_infill_a-89.786_b+26.739\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0650_infill_a-89.786_b+26.739\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0650_infill_a-89.786_b+26.739\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0650_infill_a-89.786_b+26.739\run_console.log,1.0,1.0
-89.719,-40.374,104.5756,76.5773,826.2668,-320.2277,-287.4585,54.951,ok,infill_mirror,1.1304364808984078,176.27622318267822,1779187855.4096942,F:\Project_Spearhead\AeroDB\v13\runs\cases\0319_infill_a-89.719_b+40.374,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0319_infill_a-89.719_b+40.374\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0319_infill_a-89.719_b+40.374\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0319_infill_a-89.719_b+40.374\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0319_infill_a-89.719_b+40.374\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0319_infill_a-89.719_b+40.374\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0319_infill_a-89.719_b+40.374\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0319_infill_a-89.719_b+40.374\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0319_infill_a-89.719_b+40.374\run_console.log,1.0,1.0
-89.719,40.374,104.5756,-76.5773,826.2668,320.2277,-287.4585,-54.951,ok,infill,1.1304364808984078,176.27622318267822,1779187855.4096942,F:\Project_Spearhead\AeroDB\v13\runs\cases\0319_infill_a-89.719_b+40.374,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0319_infill_a-89.719_b+40.374\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0319_infill_a-89.719_b+40.374\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0319_infill_a-89.719_b+40.374\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0319_infill_a-89.719_b+40.374\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0319_infill_a-89.719_b+40.374\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0319_infill_a-89.719_b+40.374\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0319_infill_a-89.719_b+40.374\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0319_infill_a-89.719_b+40.374\run_console.log,1.0,1.0
-89.597,-62.844,68.7552,128.5361,538.3765,-270.2557,-199.671,85.8745,ok,infill_mirror,0.0316792143756248,160.19379997253418,1779331735.9703825,F:\Project_Spearhead\AeroDB\v13\runs\cases\0677_infill_a-89.597_b+62.844,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0677_infill_a-89.597_b+62.844\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0677_infill_a-89.597_b+62.844\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0677_infill_a-89.597_b+62.844\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0677_infill_a-89.597_b+62.844\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0677_infill_a-89.597_b+62.844\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0677_infill_a-89.597_b+62.844\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0677_infill_a-89.597_b+62.844\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0677_infill_a-89.597_b+62.844\run_console.log,1.0,1.0
-89.597,62.844,68.7552,-128.5361,538.3765,270.2557,-199.671,-85.8745,ok,infill,0.0316792143756248,160.19379997253418,1779331735.9703825,F:\Project_Spearhead\AeroDB\v13\runs\cases\0677_infill_a-89.597_b+62.844,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0677_infill_a-89.597_b+62.844\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0677_infill_a-89.597_b+62.844\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0677_infill_a-89.597_b+62.844\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0677_infill_a-89.597_b+62.844\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0677_infill_a-89.597_b+62.844\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0677_infill_a-89.597_b+62.844\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0677_infill_a-89.597_b+62.844\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0677_infill_a-89.597_b+62.844\run_console.log,1.0,1.0
-89.54,-16.703,113.4315,17.8803,857.4008,-173.9267,-257.219,16.8327,ok,infill_mirror,0.7152612864221404,176.2322371006012,1779270312.943925,F:\Project_Spearhead\AeroDB\v13\runs\cases\0574_infill_a-89.540_b+16.703,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0574_infill_a-89.540_b+16.703\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0574_infill_a-89.540_b+16.703\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0574_infill_a-89.540_b+16.703\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0574_infill_a-89.540_b+16.703\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0574_infill_a-89.540_b+16.703\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0574_infill_a-89.540_b+16.703\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0574_infill_a-89.540_b+16.703\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0574_infill_a-89.540_b+16.703\run_console.log,1.0,1.0
-89.54,16.703,113.4315,-17.8803,857.4008,173.9267,-257.219,-16.8327,ok,infill,0.7152612864221404,176.2322371006012,1779270312.943925,F:\Project_Spearhead\AeroDB\v13\runs\cases\0574_infill_a-89.540_b+16.703,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0574_infill_a-89.540_b+16.703\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0574_infill_a-89.540_b+16.703\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0574_infill_a-89.540_b+16.703\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0574_infill_a-89.540_b+16.703\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0574_infill_a-89.540_b+16.703\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0574_infill_a-89.540_b+16.703\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0574_infill_a-89.540_b+16.703\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0574_infill_a-89.540_b+16.703\run_console.log,1.0,1.0
-87.529,-13.265,112.4331,10.0932,871.2612,-152.9944,-261.3082,12.8446,ok,infill_mirror,0.8563255847530723,164.25638461112976,1779247466.3981357,F:\Project_Spearhead\AeroDB\v13\runs\cases\0450_infill_a-87.529_b+13.265,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0450_infill_a-87.529_b+13.265\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0450_infill_a-87.529_b+13.265\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0450_infill_a-87.529_b+13.265\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0450_infill_a-87.529_b+13.265\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0450_infill_a-87.529_b+13.265\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0450_infill_a-87.529_b+13.265\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0450_infill_a-87.529_b+13.265\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0450_infill_a-87.529_b+13.265\run_console.log,1.0,1.0
-87.529,13.265,112.4331,-10.0932,871.2612,152.9944,-261.3082,-12.8446,ok,infill,0.8563255847530723,164.25638461112976,1779247466.3981357,F:\Project_Spearhead\AeroDB\v13\runs\cases\0450_infill_a-87.529_b+13.265,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0450_infill_a-87.529_b+13.265\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0450_infill_a-87.529_b+13.265\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0450_infill_a-87.529_b+13.265\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0450_infill_a-87.529_b+13.265\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0450_infill_a-87.529_b+13.265\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0450_infill_a-87.529_b+13.265\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0450_infill_a-87.529_b+13.265\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0450_infill_a-87.529_b+13.265\run_console.log,1.0,1.0
-87.268,-7.591,112.0793,3.0871,866.684,-96.4167,-255.9853,7.0834,ok,infill_mirror,0.0299955655158772,160.10299468040466,1779351904.1845858,F:\Project_Spearhead\AeroDB\v13\runs\cases\0775_infill_a-87.268_b+07.591,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0775_infill_a-87.268_b+07.591\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0775_infill_a-87.268_b+07.591\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0775_infill_a-87.268_b+07.591\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0775_infill_a-87.268_b+07.591\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0775_infill_a-87.268_b+07.591\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0775_infill_a-87.268_b+07.591\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0775_infill_a-87.268_b+07.591\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0775_infill_a-87.268_b+07.591\run_console.log,1.0,1.0
-87.268,7.591,112.0793,-3.0871,866.684,96.4167,-255.9853,-7.0834,ok,infill,0.0299955655158772,160.10299468040466,1779351904.1845858,F:\Project_Spearhead\AeroDB\v13\runs\cases\0775_infill_a-87.268_b+07.591,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0775_infill_a-87.268_b+07.591\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0775_infill_a-87.268_b+07.591\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0775_infill_a-87.268_b+07.591\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0775_infill_a-87.268_b+07.591\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0775_infill_a-87.268_b+07.591\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0775_infill_a-87.268_b+07.591\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0775_infill_a-87.268_b+07.591\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0775_infill_a-87.268_b+07.591\run_console.log,1.0,1.0
-87.102,-55.163,79.1207,116.6764,717.8867,-264.6559,-263.7958,85.3088,ok,doe_mirror,,164.18599557876587,1779087261.6514945,F:\Project_Spearhead\AeroDB\v13\runs\cases\0161_doe_a-87.102_b+55.163,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0161_doe_a-87.102_b+55.163\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0161_doe_a-87.102_b+55.163\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0161_doe_a-87.102_b+55.163\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0161_doe_a-87.102_b+55.163\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0161_doe_a-87.102_b+55.163\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0161_doe_a-87.102_b+55.163\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0161_doe_a-87.102_b+55.163\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0161_doe_a-87.102_b+55.163\run_console.log,1.0,1.0
-87.102,55.163,79.1207,-116.6764,717.8867,264.6559,-263.7958,-85.3088,ok,doe,,164.18599557876587,1779087261.6514945,F:\Project_Spearhead\AeroDB\v13\runs\cases\0161_doe_a-87.102_b+55.163,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0161_doe_a-87.102_b+55.163\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0161_doe_a-87.102_b+55.163\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0161_doe_a-87.102_b+55.163\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0161_doe_a-87.102_b+55.163\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0161_doe_a-87.102_b+55.163\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0161_doe_a-87.102_b+55.163\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0161_doe_a-87.102_b+55.163\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0161_doe_a-87.102_b+55.163\run_console.log,1.0,1.0
-86.648,-71.179,45.4482,126.8436,351.9549,-181.3348,-127.1504,66.1669,ok,infill_mirror,0.7092261431087116,160.10064601898193,1779264376.8048396,F:\Project_Spearhead\AeroDB\v13\runs\cases\0543_infill_a-86.648_b+71.179,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0543_infill_a-86.648_b+71.179\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0543_infill_a-86.648_b+71.179\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0543_infill_a-86.648_b+71.179\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0543_infill_a-86.648_b+71.179\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0543_infill_a-86.648_b+71.179\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0543_infill_a-86.648_b+71.179\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0543_infill_a-86.648_b+71.179\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0543_infill_a-86.648_b+71.179\run_console.log,1.0,1.0
-86.648,71.179,45.4482,-126.8436,351.9549,181.3348,-127.1504,-66.1669,ok,infill,0.7092261431087116,160.10064601898193,1779264376.8048396,F:\Project_Spearhead\AeroDB\v13\runs\cases\0543_infill_a-86.648_b+71.179,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0543_infill_a-86.648_b+71.179\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0543_infill_a-86.648_b+71.179\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0543_infill_a-86.648_b+71.179\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0543_infill_a-86.648_b+71.179\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0543_infill_a-86.648_b+71.179\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0543_infill_a-86.648_b+71.179\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0543_infill_a-86.648_b+71.179\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0543_infill_a-86.648_b+71.179\run_console.log,1.0,1.0
